d,tilt_deg,f,amp,pitch,model,phase_err_deg,z_eq,k_z,G_n,C_grad,C_grad_fixed_m,C_tilt,C_net,k_z_fixed_m,trace_resid,trace_resid_fixed_m,B_mean,lock,ellipticity,kappa_t,Omega_align,lambda_grad,R,max_re_root,clearance,stage,axis,factor
0.042,0.0,120.0,1.25,0.021,loop,0.0,0.0194654506603998,-0.0358906354036892,14.54002292421618,0.0181293743157388,0.0181293740510159,0.0141854433516538,0.0323148176673927,-0.0362587803637829,0.0003681132277883,-3.2261751096995805e-08,0.0031870056140605,0.3738623201558991,1.0,5.358565954123094e-06,2.116547247571559,14.729077973483946,0.1436985567855556,14.804676542289258,0.0084654506603998,A,,
0.042,0.0,125.0,1.25,0.021,loop,0.0,0.022889539040805,-0.0156096478383214,24.56326807283891,0.0084865746711294,0.0084865745552851,0.0260028831516726,0.034489457822802,-0.0169731818818575,0.0013635015039373,-3.2771287163113616e-08,0.0029770194395729,0.4342805595447123,1.0,4.861368067088805e-06,1.8433556063923384,10.07744349527238,0.1829189721834818,10.970645984736295,0.011889539040805,A,,
0.042,2.0,60.0,1.25,0.021,loop,0.0,0.0105038687112509,-0.1067602732695129,-59.52639363802431,0.0535938136224487,0.0535938133782818,-0.0145186890227335,0.0390751245997152,-0.107187487591976,0.0004273539753845,1.3916458771467968e-07,0.0026848775758208,0.1109455905878933,1.0,4.837202608312974e-06,3.82123424596207,25.324535255193993,0.1508905971010206,25.16254154296716,-0.0012223198167116,A,,
0.042,2.0,65.0,1.25,0.021,loop,0.0,0.0108911393725824,-0.1052763113173918,-54.057670505596505,0.0528760550163718,0.0528760547190713,-0.0154738852005798,0.037402169815792,-0.1057519814795212,0.0004757987153519,1.279586214625317e-07,0.002744548878676,0.1273760499372158,1.0,4.9348977877938415e-06,3.5985325761437603,25.15438340650205,0.1430578725779297,24.995733041702067,-0.0008350491553801,A,,
0.042,2.0,70.0,1.25,0.021,loop,0.0,0.0113158732640526,-0.1033118180493957,-48.47546634377984,0.0519082724794537,0.0519082721286861,-0.0160928664137799,0.0358154060656738,-0.1038164291816532,0.0005047269095117,1.1507571895386093e-07,0.0028049250043396,0.1445462600445274,1.0,5.0314761653296685e-06,3.406889226960232,24.923121872290515,0.1366959261531359,24.767802778863892,-0.0004103152639099,A,,
0.042,2.0,75.0,1.25,0.021,loop,0.0,0.0117819583927601,-0.1007978003735531,-42.797756854440195,0.0506533823273068,0.050653381925228,-0.0163101841433427,0.0343431981839641,-0.1013066619809968,0.0005089642810605,1.0186945929857585e-07,0.0028651770479857,0.1624437836414918,1.0,5.125115441314485e-06,3.238940887893077,24.620018698099383,0.1315572066621995,24.468038316083195,5.576986479763173e-05,A,,
0.042,2.0,80.0,1.25,0.021,loop,0.0,0.0122946776148482,-0.0976583693253804,-37.03476940852233,0.0490716748952709,0.0490716744467582,-0.0160584990125944,0.0330131758826764,-0.098143262107107,0.0004849804651614,8.678640946169215e-08,0.00292435984197,0.1810844656016312,1.0,5.213748413687877e-06,3.0890199772657767,24.232576587921027,0.1274738559499913,24.08400291595248,0.0005684890868856,A,,
0.042,2.0,85.0,1.25,0.021,loop,0.0,0.0128612482320903,-0.0938080839786603,-31.188747008473843,0.0471198511442985,0.0471198506571363,-0.0152669087355847,0.0318529424087137,-0.0942396299438393,0.0004316183099367,7.137043336880033e-08,0.0029813551764775,0.2005192940434539,1.0,5.294945681916222e-06,2.952590491353841,23.74576186835579,0.1243417881356141,23.600785697374455,0.0011350597041277,A,,
0.042,2.0,90.0,1.25,0.021,loop,0.0,0.0134916834755701,-0.0891480943312805,-25.253164247131696,0.0447495280352462,0.0447495275202749,-0.0138584976563623,0.0308910303788838,-0.0894990001006583,0.0003509617392118,5.493989148341871e-08,0.0030347827856061,0.2208459504470986,1.0,5.365731505425721e-06,2.825836699904984,23.14080075032062,0.1221149056333252,22.99984373785642,0.0017654949476075,A,,
0.042,2.0,95.0,1.25,0.021,loop,0.0,0.0142002469565969,-0.0835601282255988,-19.210899826323526,0.041904821126336,0.0419048205975766,-0.0117465477496381,0.0301582733766978,-0.0838096032808124,0.0002495140270733,3.791434081967805e-08,0.0030828542149485,0.2422290667563528,1.0,5.422281100761158e-06,2.7053225738607583,22.393199483338172,0.1208100064429682,22.257124014944782,0.0024740584286343,A,,
0.042,2.0,100.0,1.25,0.021,loop,0.0,0.0150080714244017,-0.0768963905703224,-13.03045903737109,0.0385181854375572,0.0385181849123267,-0.0088282585918236,0.0296899268457336,-0.077036348814046,0.000139980304792,2.101060740666849e-08,0.0031231157833604,0.2649378136808436,1.0,5.459387734085819e-06,2.58764427220257,21.46925938981851,0.1205278778004667,21.339821792943308,0.0032818828964391,A,,
0.042,2.0,105.0,1.25,0.021,loop,0.0,0.0159483064025502,-0.0689608735988733,-6.65808519799023,0.0345026072250771,0.0345026067241247,-0.0049732841873378,0.0295293230377393,-0.0690052091278727,4.434085128104947e-05,4.320376667532599e-09,0.0031519548527774,0.2894214021283181,1.0,5.46943811271823e-06,2.4689599594574823,20.3193640047109,0.1215077380810281,20.200319698947027,0.0042221178745876,A,,
0.042,2.0,110.0,1.25,0.021,loop,0.0,0.0170775382802942,-0.0594701571876138,2.3831845468521805e-05,0.0297350745206553,0.0297350740683934,1.9537022420686277e-08,0.0297350940576777,-0.0594701589966628,-8.146303152878343e-09,-1.0859875908264538e-08,0.0031635282769636,0.3164795721866909,1.0,5.440186119861781e-06,2.3441300710641473,18.863343311081675,0.124269066856618,18.76360846880892,0.0053513497523316,A,,
0.042,2.0,115.0,1.25,0.021,loop,0.0,0.0185062039615149,-0.0479545363728054,7.1247654256243775,0.024014603353848,0.024014602978925,0.0063838339409688,0.0303984372948168,-0.0480292295875582,7.467033489066965e-05,-2.3629708023609197e-08,0.0031469736067415,0.3477239572156757,1.0,5.348949706835221e-06,2.2046076362825433,16.95203585355501,0.1300497270845622,16.897125879846556,0.0067800154335524,A,,
0.042,2.0,120.0,1.25,0.021,loop,0.0,0.0205098392601611,-0.0334160681178215,15.152765788598114,0.0169163565482307,0.0169163562855702,0.0147832435915244,0.0316996001397552,-0.0338327448679495,0.00041664497864,-3.2296809115983656e-08,0.0030764681660981,0.3872951868485324,1.0,5.141877633947172e-06,2.0309588510535757,14.227793996734771,0.1427458713219824,14.321124106138418,0.0087836507321985,A,,
0.042,2.0,125.0,1.25,0.021,loop,0.0,0.0244947804300949,-0.0115617721281848,26.188320958562723,0.0066071001399069,0.0066071000467389,0.0277231778688682,0.0343302780087751,-0.0132142306656602,0.0016524281516289,-3.0572182325647186e-08,0.0028280513349486,0.4571563648849783,1.0,4.559707333354526e-06,1.728970520325299,8.891798202453703,0.1944455419431569,10.12185806458949,0.0127685919021323,A,,
0.042,4.0,60.0,1.25,0.021,loop,0.0,0.0112697918027749,-0.1052994558734606,-62.28397000738762,0.0528944867258667,0.0528944864494504,-0.015191271239064,0.0377032154868027,-0.1057888356907838,0.0004895175782728,1.372081170208928e-07,0.0025675031741632,0.1160175112160143,1.0,4.623038929156411e-06,3.652051838008373,25.158767223432296,0.145160206204656,24.999202787365316,-0.0011682986987097,A,,
0.042,4.0,65.0,1.25,0.021,loop,0.0,0.0116614206674517,-0.103767592125756,-56.49981924320962,0.0521554066305209,0.0521554062960497,-0.016172944720813,0.0359824619097078,-0.1043106863613657,0.0005432211352858,1.262307337129842e-07,0.0026278858656914,0.1330308137006489,1.0,4.721591566058148e-06,3.442989458410173,24.982380642943102,0.1378167080078787,24.826009983213876,-0.0007766698340329,A,,
0.042,4.0,70.0,1.25,0.021,loop,0.0,0.012091229903994,-0.1017535964302609,-50.61220439279011,0.0511640171509485,0.0511640167588237,-0.0168022198780684,0.0343617972728801,-0.1023279200279791,0.0005744378716361,1.1348966823254705e-07,0.0026890346109372,0.1507758276645462,1.0,4.819058041832193e-06,3.2630576767799204,24.74380424780853,0.1318737266145692,24.59059458559565,-0.0003468605974906,A,,
0.042,4.0,75.0,1.25,0.021,loop,0.0,0.0125632983942192,-0.099188751819448,-44.6399375483642,0.0498831464911116,0.0498831460445231,-0.017012237441262,0.0328709090498496,-0.0997661925879699,0.0005775411627753,9.950107632272777e-08,0.002750123562034,0.1692397414075879,1.0,4.91361441625349e-06,3.105277690303589,24.432115522624116,0.1270981912077202,24.282051662075432,0.0001252078927345,A,,
0.042,4.0,80.0,1.25,0.021,loop,0.0,0.0130831706743459,-0.0959970324294006,-38.59340208774722,0.0482729223759986,0.0482729218811238,-0.0167343315272845,0.031538590848714,-0.0965457590109428,0.0005488123225966,8.475130487684004e-08,0.0028102081226549,0.1884401852449742,1.0,5.003185922206403e-06,2.9642667879976634,24.03454743707223,0.123333580370455,23.88767081756417,0.0006450801728612,A,,
0.042,4.0,85.0,1.25,0.021,loop,0.0,0.0136584349517418,-0.0920923170816902,-32.474367958217684,0.0462897646193119,0.0462897640854616,-0.0158962208943246,0.0303935437249873,-0.092579458871455,0.0004872121569337,6.929946824718591e-08,0.0028681662964697,0.208432557071702,1.0,5.085325125227492e-06,2.835700970733214,23.535673981042176,0.1204852248130795,23.392142786003102,0.0012203444502571,A,,
0.042,4.0,90.0,1.25,0.021,loop,0.0,0.0142996519724401,-0.0873743361100976,-26.27519564378682,0.0438848240831809,0.0438848235229046,-0.0144193707246505,0.0294654533585303,-0.0877695943361789,0.0003953120562642,5.2709630382619124e-08,0.0029226062031659,0.2293225436809286,1.0,5.157019554128325e-06,2.7159195542020016,22.916133003852902,0.1185156131597496,22.7763283268248,0.0018615614709554,A,,
0.042,4.0,95.0,1.25,0.021,loop,0.0,0.0150219361089412,-0.0817223215705727,-19.976878940170835,0.0410014401833645,0.0410014396125314,-0.0122149073953276,0.0287865327880369,-0.0820028434756972,0.0002805587961563,3.574936573158549e-08,0.002971713096183,0.2512883563329277,1.0,5.2143730585959e-06,2.6015916330805187,22.150508936260213,0.11745064822514,22.015244798219843,0.0025838456074565,A,,
0.042,4.0,100.0,1.25,0.021,loop,0.0,0.0158478335791668,-0.0749842283818703,-13.544897622823909,0.0375707230646613,0.0375707225025331,-0.0091767955734421,0.0283939274912191,-0.0751414260751983,0.0001572177474522,1.8929867895423055e-08,0.0030129775710507,0.2746225114537111,1.0,5.252039134780506e-06,2.489365043564587,21.20356715131053,0.1174031249459233,21.07455373952761,0.0034097430776821,A,,
0.042,4.0,105.0,1.25,0.021,loop,0.0,0.0168130620048704,-0.0669565039765332,-6.920407901546508,0.0335031462616142,0.0335031457309447,-0.0051692272122138,0.0283339190494004,-0.067006288884549,4.978854669523969e-05,2.577340368903336e-09,0.003042666054574,0.2998170606217673,1.0,5.2621157127105796e-06,2.3753725207172485,20.022898690015374,0.1186327992510771,19.903901368806917,0.0043749715033857,A,,
0.042,4.0,110.0,1.25,0.021,loop,0.0,0.0179795079596217,-0.0573407954467567,2.376696588024389e-05,0.0286703928781835,0.0286703924054314,1.9483835017616523e-08,0.0286704123620185,-0.0573407973377668,-9.690389726757509e-09,-1.2526904034915189e-08,0.0030546480496736,0.3277602065484868,0.9999999827693038,5.231694039029795e-06,2.2542926012627627,18.522558514518774,0.1217052492772934,18.42282854650664,0.005541417458137,A,,
0.042,4.0,115.0,1.25,0.021,loop,0.0,0.0194709991247547,-0.0456311619429625,7.419799815892943,0.0228577499243277,0.0228577495402848,0.0066481865816292,0.0295059365059569,-0.0457155236504144,8.433790569302435e-05,-2.4569844825350632e-08,0.0030372441787846,0.3602865134891279,1.0,5.136258626001518e-06,2.1169454957363385,16.538681809404906,0.1279996507661519,16.48601506696593,0.00703290862327,A,,
0.042,4.0,120.0,1.25,0.021,loop,0.0,0.0216128636696177,-0.0306986451880839,15.853665163859327,0.0155879131979834,0.0155879129402975,0.0154670505177445,0.0310549637157279,-0.0311758584878375,0.0004771812078828,-3.2607242371474054e-08,0.0029612554753512,0.4023635661091426,1.0,4.914552122246735e-06,1.9411689352045145,13.657718043224676,0.142129814736327,13.775104113406606,0.009174773168133,A,,
0.042,4.0,125.0,1.25,0.021,loop,0.0,0.0266965498697616,-0.0059464744474655,28.686946977298984,0.0040592261340556,0.0040592260762056,0.0303682444867247,0.0344274706207804,-0.0081184788771498,0.0021719778206457,-2.6724738571431983e-08,0.0026351119159529,0.4906287509711662,0.9999999884229728,4.162557554887084e-06,1.5783774649112003,6.96956666097549,0.2264670877959985,8.958997887406074,0.0142584593682769,A,,
0.042,6.0,60.0,1.25,0.021,loop,0.0,0.0120317024387667,-0.1035110965741077,-65.4383122484495,0.0520393975169587,0.0520393972013282,-0.0159606259953379,0.0360787715216207,-0.1040786589205178,0.0005676984598096,1.3548213864678085e-07,0.0024454484136055,0.1218080604965438,0.999999986557558,4.4001930738057735e-06,3.4760107905291666,24.954581058771204,0.1392934941421264,24.79750966924672,-0.0011031361389049,A,,
0.042,6.0,65.0,1.25,0.021,loop,0.0,0.0124288291526002,-0.1019418306498649,-59.28354048466797,0.0512846718566315,0.0512846714774215,-0.0169697785931916,0.0343148932634398,-0.1025692190810404,0.000627513063398,1.2387380265987957e-07,0.0025067271745053,0.1394606475650295,1.0,4.499884099281198e-06,3.2813201440943773,24.772962419758574,0.1324557026525516,24.618940796190877,-0.0007060094250714,A,,
0.042,6.0,70.0,1.25,0.021,loop,0.0,0.0128649632977741,-0.0998899575469771,-53.039484981468114,0.0502755252089517,0.0502755247675679,-0.0176080275413787,0.032667497667573,-0.100550938363306,0.0006610928709262,1.1117182986686293e-07,0.0025688375953554,0.157830693468412,1.0,4.598520301340884e-06,3.113728210132479,24.528018293276247,0.1269457716845405,24.376990406647415,-0.0002698752798975,A,,
0.042,6.0,75.0,1.25,0.021,loop,0.0,0.0133443990465245,-0.0972870473032945,-46.72573332973171,0.0489746850560325,0.0489746845570001,-0.0178071322156591,0.0311675528403733,-0.0979492716214391,0.0006623228087704,9.749256116298177e-08,0.0026309562920741,0.1769053335776402,1.0,4.694274896901022e-06,2.966660766314982,24.208616979790847,0.1225456525993007,24.060542041436896,0.0002095604688528,A,,
0.042,6.0,80.0,1.25,0.021,loop,0.0,0.0138729774016429,-0.0940568786103341,-40.35264189494492,0.0473421004257027,0.0473420998768138,-0.0174971485005772,0.0298449519251255,-0.0946841171587964,0.0006273222410713,8.25948312521696e-08,0.0026921383911167,0.1967046497154102,1.0,4.785063692614181e-06,2.835034636533045,23.801696574977417,0.1191106116155392,23.65658597421172,0.0007381388239712,A,,
0.042,6.0,85.0,1.25,0.021,loop,0.0,0.0144587087804691,-0.090112513513371,-33.921227174761164,0.0453338897704569,0.0453338891828594,-0.0166044592729362,0.0287294304975206,-0.0906677115315756,0.0005552660275427,6.683414333075177e-08,0.0027512568023925,0.2172895073844792,1.0,4.868418144084746e-06,2.7147483626228763,23.29140276522517,0.1165558120301833,23.14937781204693,0.0013238702027974,A,,
0.042,6.0,90.0,1.25,0.021,loop,0.0,0.0151127805910761,-0.0853520377264838,-27.422367383870945,0.0429007057506436,0.0429007051388895,-0.0150489186385602,0.0278517871120833,-0.085801359849929,0.0004493737748034,5.042784999298444e-08,0.0028069058563739,0.2387751933915969,1.0,4.941283693316378e-06,2.602303300322816,22.657728666592806,0.1148527877006368,22.51912447927429,0.0019779420134044,A,,
0.042,6.0,95.0,1.25,0.021,loop,0.0,0.0158512874221504,-0.0796518453305701,-20.8347016953042,0.0399850567911958,0.0399850561732652,-0.0127394250412993,0.0272456317498965,-0.0799700785784115,0.0003182682518215,3.3768119023225296e-08,0.0028572405787649,0.26135597575605,0.9999999860743152,4.999682940667187e-06,2.4944769314218673,21.874241969616705,0.1140371828604023,21.73981728532612,0.0027164488444786,A,,
0.042,6.0,100.0,1.25,0.021,loop,0.0,0.0166984193595853,-0.0728550949144525,-14.12004324473982,0.0365165988966019,0.0365165982939244,-0.0095664621434123,0.0269501367531896,-0.0730331796545697,0.0001781028787513,1.6933279139985657e-08,0.0028996880606766,0.2853518896520854,1.0,5.038110066635094e-06,2.3879667998773204,20.90399601386319,0.1142349433234516,20.775407063914592,0.0035635807819136,A,,
0.042,6.0,105.0,1.25,0.021,loop,0.0,0.0176929184809918,-0.0647497154840606,-7.213472027766848,0.0324030493285096,0.03240304876602,-0.0053881326694836,0.0270149166590259,-0.0648060966845109,5.6383172958696104e-05,8.475292134768606e-10,0.002930376202772,0.3113058289488824,1.0,5.048330789383763e-06,2.278867833260921,19.69142267064263,0.1157289583072338,19.57244345147826,0.0045580799033201,A,,
0.042,6.0,110.0,1.25,0.021,loop,0.0,0.0189030437978424,-0.0550202253139429,2.454144033889261e-05,0.0275101073332719,0.0275101068396053,2.011873863357251e-08,0.0275101274520105,-0.055020227288611,-1.0647399101282318e-08,-1.3609400315028886e-08,0.00294283998248,0.3402128833556871,1.0,5.0166601774918284e-06,2.1616363336237066,18.143885466394153,0.1191385570432231,18.044161133098715,0.0057682052201707,A,,
0.042,6.0,115.0,1.25,0.021,loop,0.0,0.0204693091080805,-0.0431176084700426,7.751675635773985,0.0216068896494535,0.0216068892576524,0.0069455493713603,0.0285524390208139,-0.0432138040171245,9.617082886454605e-05,-2.5501819607420817e-08,0.0029244149716198,0.374187017372348,1.0,4.916357200582743e-06,2.026311560425983,16.079786580729568,0.1260160730525097,16.029973504010986,0.0073344705304088,A,,
0.042,6.0,120.0,1.25,0.021,loop,0.0,0.0227845575729323,-0.0277425023685568,16.661138193362508,0.0141481892558696,0.014148189006613,0.0162548321448923,0.030403021400762,-0.0282964101725409,0.0005538761431825,-3.2159314818785984e-08,0.0028414661032164,0.4193262456567034,1.0,4.676370591545773e-06,1.8470910666957563,13.011716240335616,0.141955990476481,13.162463508126573,0.0096497189952605,A,,
0.042,8.0,60.0,1.25,0.021,loop,0.0,0.0127883666933685,-0.1014090444737068,-69.06064936950119,0.0510381532318444,0.0510381528677674,-0.0168441262879285,0.0341940269439159,-0.1020761728363775,0.0006672619899821,1.3289915733183388e-07,0.0023191357732267,0.1284423843331889,0.9999999894311477,4.169396013853378e-06,3.29368854753653,24.71335052229561,0.1332756780415131,24.558887082735755,-0.0010272171829501,A,,
0.042,8.0,65.0,1.25,0.021,loop,0.0,0.0131921304866984,-0.0998127906796366,-62.467819618794394,0.050273462611263,0.0502734621774031,-0.017881271251074,0.032392191360189,-0.1005468028276285,0.0007341345428894,1.2152717780711253e-07,0.0023814980043626,0.1467940743116133,1.0,4.270503669270573e-06,3.114055697044481,24.527515146342143,0.1269617276134426,24.37596065234502,-0.0006234533896201,A,,
0.042,8.0,70.0,1.25,0.021,loop,0.0,0.0136358456088685,-0.0977348984134655,-55.80552289331359,0.0492524437747703,0.0492524432739052,-0.0185262957287355,0.0307261480460347,-0.0985047776535445,0.0007699891360751,1.0889426588223117e-07,0.0024447634931028,0.1658407531961668,1.0,4.370591109623884e-06,2.9593938791619334,24.27716920629725,0.1219002863972417,24.12844178667775,-0.00017973826745,A,,
0.042,8.0,75.0,1.25,0.021,loop,0.0,0.0141240469972192,-0.0951072308354167,-49.09397877642229,0.0479377168266514,0.0479377162650359,-0.0187096682869661,0.0292280485396853,-0.0958753373974275,0.0007682028178861,9.513264435934145e-08,0.0025081107071116,0.1855700384986427,1.0,4.467827601508492e-06,2.823551911031997,23.95095452316944,0.11788890953388,23.80498474714287,0.0003084631209005,A,,
0.042,8.0,80.0,1.25,0.021,loop,0.0,0.0146629118991456,-0.0918532730423583,-42.343189431792936,0.0462890348882448,0.0462890342756827,-0.018360261898217,0.0279287729900277,-0.0925779885139576,0.0007247967341312,8.00374077847277e-08,0.002570593997162,0.2060053589927696,1.0,4.560118403529023e-06,2.701759987155712,23.535488467243173,0.1147951524743595,23.39225398772419,0.000847328022827,A,,
0.042,8.0,85.0,1.25,0.021,loop,0.0,0.0152609288677101,-0.0878850855478224,-35.553014544901444,0.0442621947188975,0.0442621940687527,-0.0174032200839763,0.0268589746349212,-0.0885243234207924,0.0006393038899727,6.471671318286631e-08,0.0026310799003122,0.2272143978634446,1.0,4.644970869068101e-06,2.590148727581046,23.01445132171703,0.1125444483282951,22.874031911634095,0.0014453449913915,A,,
0.042,8.0,90.0,1.25,0.021,loop,0.0,0.0159299995830618,-0.0830988229258574,-28.71234811163501,0.0418073169064528,0.0418073162356225,-0.0157568376429876,0.0260504792634652,-0.0836145845337587,0.0005158108870483,4.7937486369331594e-08,0.0026881468347047,0.249323987824983,1.0,4.719283005148271e-06,2.48538770523662,22.36713204085156,0.1111178536746366,22.229810653326755,0.0021144157067432,A,,
0.042,8.0,95.0,1.25,0.021,loop,0.0,0.01668734423571,-0.077367620764416,-21.796863195447795,0.0388660214193162,0.0388660207481852,-0.0133277408467262,0.0255382805725899,-0.0777320099709592,0.0003644220742163,3.152541128148556e-08,0.0027399156509481,0.27254740457958,1.0,4.778985937416037e-06,2.384365232344712,21.565979902497496,0.110561414001345,21.432451580704647,0.0028717603593914,A,,
0.042,8.0,100.0,1.25,0.021,loop,0.0,0.0175590592655209,-0.07052920382936,-14.763911136895585,0.0353663971335517,0.035366396485952,-0.0100026886980272,0.0253637084355245,-0.0707327779111855,0.0002035904377435,1.506071854728841e-08,0.0027837418219151,0.2972371435460291,1.0,4.818393533349012e-06,2.283825409567892,20.57214434957678,0.1110154279864789,20.44400079245525,0.0037434753892022,A,,
0.042,8.0,105.0,1.25,0.021,loop,0.0,0.0185874474769834,-0.0623618464987966,-7.541274583991506,0.0312131345378675,0.0312131339410845,-0.0056329861402583,0.0255801483976092,-0.0624262684876556,6.442257693846376e-05,-6.054864595816942e-10,0.0028155957799523,0.3239965052623668,1.0,4.8288912106663106e-06,2.1798105768832,19.32648373011729,0.1127887828599833,19.207502092409182,0.0047718636006648,A,,
0.042,8.0,110.0,1.25,0.021,loop,0.0,0.0198484434816951,-0.0525303712145194,2.4686594948407777e-05,0.0262651797615044,0.0262651792464566,2.023773440602788e-08,0.0262651999992388,-0.0525303732747124,-1.1691510579114885e-08,-1.4781799138885445e-08,0.00282862416631,0.3539501951579535,1.0,4.79588562951537e-06,2.0665064528742665,17.728595945203647,0.1165634582265577,17.62887806577066,0.0060328596053764,A,,
0.042,8.0,115.0,1.25,0.021,loop,0.0,0.0215035218217379,-0.0404341345636392,8.125939846364291,0.0202724610642505,0.0202724606663131,0.007280892421654,0.0275533534859046,-0.0405449469804508,0.0001107875648618,-2.5647824607177853e-08,0.0028089700466066,0.389565605055634,1.0,4.689919192001408e-06,1.9329835259101404,15.575334799318751,0.1241054237880451,15.529149401174784,0.0076879379454192,A,,
0.042,8.0,120.0,1.25,0.021,loop,0.0,0.024039720832948,-0.0245458171851053,17.601105328743277,0.0125994159467843,0.0125994157100844,0.0171718768167513,0.0297712927635356,-0.0251988624968437,0.0006530147084632,-3.107667482030174e-08,0.0027170168245944,0.4385329168509681,1.0,4.426633899843543e-06,1.7484490956972891,12.278897106417862,0.1423946369567198,12.477403570570903,0.0102241369566294,A,,
0.042,10.0,60.0,1.25,0.021,loop,0.0,0.0135383464256621,-0.0990066805818068,-73.24197456148502,0.0499013002075868,0.0499012997825669,-0.0178639656642981,0.0320373345432886,-0.0998024691693018,0.0007959198333667,1.3039583206253538e-07,0.0021889872710277,0.1360790591376025,1.0,3.931368376291658e-06,3.105654381141852,24.436560845176817,0.1270904854745479,24.284878542605902,-0.0009411505884776,A,,
0.042,10.0,65.0,1.25,0.021,loop,0.0,0.0139498849372696,-0.097393788670827,-66.12739990333186,0.0491323144301132,0.0491323139283692,-0.0189288177819474,0.0302034966481657,-0.098264508916363,0.0008708401893993,1.189403754792151e-07,0.0022526239214721,0.1551922589887555,1.0,4.034168137018925e-06,2.941719582239551,24.247544474107343,0.1213203087587222,24.098631023534328,-0.0005296120768701,A,,
0.042,10.0,70.0,1.25,0.021,loop,0.0,0.0144024426296641,-0.0953021121396721,-58.97093536366964,0.0481053390647603,0.0481053384909478,-0.0195771481262904,0.0285281909384698,-0.0962105708193577,0.0009085659898485,1.0616253801054577e-07,0.0023172432731586,0.1749671360702717,1.0,4.135988664757929e-06,2.8005409867364786,23.992792239498183,0.116724262802813,23.846537264679675,-7.705438447568914e-05,A,,
0.042,10.0,75.0,1.25,0.021,loop,0.0,0.0149008262594905,-0.0926637720040645,-51.79307432144114,0.0467828761787426,0.0467828755413671,-0.0197382910138407,0.0270445851649018,-0.0935656585221254,0.0009019803534208,9.256060871931648e-08,0.0023820255828088,0.1953926120007189,1.0,4.234995361274106e-06,2.6764079351449923,23.660701278682055,0.1131161711405568,23.517003542615527,0.0004213292453506,A,,
0.042,10.0,80.0,1.25,0.021,loop,0.0,0.0154515899013577,-0.0894018131815366,-44.60298497919675,0.0451244707091282,0.0451244700205087,-0.0193401228544539,0.0257843478546742,-0.0902488623268175,0.0008471282367197,7.771419990865169e-08,0.0024460236408244,0.2164967379593796,1.0,4.329081428472922e-06,2.564876161008347,23.237543391512983,0.1103763903866496,23.09634290459409,0.0009720928872179,A,,
0.042,10.0,85.0,1.25,0.021,loop,0.0,0.0160637626785424,-0.0854270276664251,-37.39875592843961,0.0430855727829611,0.043085572059138,-0.0183067115017082,0.0247788612812529,-0.0861710819672169,0.0007441178994972,6.215105909090912e-08,0.0025080965231873,0.2383557529597526,1.0,4.415727533729222e-06,2.4623170683367426,22.706494348259113,0.1084410931327022,22.567824251292205,0.0015842656644026,A,,
0.042,10.0,90.0,1.25,0.021,loop,0.0,0.0167500574619209,-0.0806332566221067,-30.16659929967656,0.0406157350773191,0.0406157343379322,-0.0165549054211087,0.0240608296562103,-0.0812314228033233,0.0005982135325314,4.587254119614581e-08,0.0025668046270467,0.2611104412176565,1.0,4.4917788387928445e-06,2.3655737298227595,22.046076604239964,0.1073013476405958,21.910160642599298,0.0022705604477811,A,,
0.042,10.0,95.0,1.25,0.021,loop,0.0,0.0175289827281485,-0.0748898567822376,-22.878416710552425,0.0376556277884409,0.0376556270566006,-0.0139890591672537,0.0236665686211872,-0.0753112244571247,0.0004213987946442,2.9656076525053088e-08,0.0026202306044596,0.2849966328009068,1.0,4.553064252435377e-06,2.271646798359974,21.227512219628448,0.107014273498307,21.09497163766551,0.0030494857140086,A,,
0.042,10.0,100.0,1.25,0.021,loop,0.0,0.0184288421282225,-0.0680283552067825,-15.486082583098469,0.034131651085168,0.0341316503873428,-0.0104919666472096,0.0236396844379583,-0.0682632873753597,0.0002349469635534,1.3399325912710758e-08,0.0026656499167428,0.310405151973859,1.0,4.593694804736398e-06,2.1773225549647295,20.20983659102417,0.1077357822839471,20.082184685461225,0.0039493451140827,A,,
0.042,10.0,105.0,1.25,0.021,loop,0.0,0.0194961294036319,-0.0598160528080069,-7.908575630990739,0.0299451765019199,0.0299451758678921,-0.0059073431715539,0.024037833330366,-0.0598903535540782,7.430019583298114e-05,-1.8182938696376103e-09,0.0026988550263984,0.3380111877122153,1.0,4.604621950147431e-06,2.0785731530478904,18.929868276205426,0.1098038888976648,18.81087446146067,0.0050166323894921,A,,
0.042,10.0,110.0,1.25,0.021,loop,0.0,0.0208160534289542,-0.0498950328568047,2.4078267390463912e-05,0.0249475102563993,0.0249475097194353,1.9739035757013528e-08,0.024947529995435,-0.0498950350046629,-1.2344006136699726e-08,-1.5565792245431087e-08,0.0027125426346872,0.3690972679621654,1.0,4.570188937469973e-06,1.969255661980965,17.278170617449277,0.1139736205632908,17.178460086173388,0.0063365564148144,A,,
0.042,10.0,115.0,1.25,0.021,loop,0.0,0.0225766763718202,-0.0376022034024362,8.549448993096973,0.0188656177183957,0.0188656173162439,0.0076603592396771,0.0265259769580729,-0.0377312603703874,0.0001290320343552,-2.5737899679578735e-08,0.0026914034895534,0.4065827067687423,1.0,4.457596697044722e-06,1.8372301585140651,15.025179472774298,0.1222767529561384,14.983630060352194,0.0080971793576803,A,,
