frame,timestamp_sec,detected,line_point_x,line_point_y,line_dir_x,line_dir_y,line_angle_deg,longest_width_px
1790,60.906666666666666,True,97.74,107.86,0.966,-0.2587,-14.99,5098.9
1791,60.94069273743017,True,97.91,107.63,0.9675,-0.253,-14.65,63705.97
1792,60.97471880819367,True,96.82,107.78,0.0,-1.0,-90.0,6883.83
1793,61.008744878957174,True,95.42,107.51,0.0,-1.0,-90.0,318.4
1794,61.04277094972067,True,93.21,107.5,0.9772,-0.2125,-12.27,195.05
1795,61.07679702048417,True,91.56,107.3,0.0,-1.0,-90.0,219.53
1796,61.110823091247674,True,89.96,107.22,0.0,-1.0,-90.0,206.65
1797,61.14484916201118,True,88.89,107.25,0.0,-1.0,-90.0,235.15
1798,61.17887523277468,True,88.08,107.3,0.0,-1.0,-90.0,326.27
1799,61.212901303538175,True,86.86,107.63,0.0,-1.0,-90.0,324.32
1800,61.24692737430168,True,86.7,107.99,0.0,-1.0,-90.0,1084.24
1801,61.28095344506518,True,87.36,108.53,0.98,-0.1991,-11.48,172.93
1802,61.31497951582868,True,88.28,108.74,0.985,-0.1725,-9.93,137.41
1803,61.34900558659218,True,89.7,109.07,0.9852,-0.1716,-9.88,142.28
1804,61.38303165735568,True,91.65,109.25,0.0,-1.0,-90.0,1001.35
1805,61.41705772811918,True,93.23,109.58,0.9798,-0.1998,-11.52,187.36
1806,61.451083798882685,True,95.35,109.59,0.0,-1.0,-90.0,288.2
1807,61.48510986964619,True,96.48,109.69,0.9801,-0.1985,-11.45,173.43
1808,61.51913594040968,True,96.91,109.56,0.0,-1.0,-90.0,150.74
1809,61.553162011173185,True,97.42,109.83,0.9799,-0.1996,-11.52,202.37
1810,61.58718808193669,True,97.96,109.61,0.988,-0.1546,-8.9,131.42
1811,61.62121415270019,True,97.18,109.36,0.9821,-0.1881,-10.84,198.05
1812,61.655240223463686,True,96.3,109.09,0.9911,-0.1334,-7.66,126.83
1813,61.68926629422719,True,95.76,108.51,0.0,-1.0,-90.0,164.99
1814,61.72329236499069,True,94.33,108.53,0.9863,-0.1652,-9.51,153.17
1815,61.75731843575419,True,92.96,108.59,0.9884,-0.1517,-8.72,142.36
1816,61.791344506517696,True,91.61,108.48,0.9834,-0.1812,-10.44,185.07
1817,61.82537057728119,True,90.64,108.34,0.9911,-0.1331,-7.65,126.73
1818,61.859396648044694,True,90.06,108.57,0.993,-0.1181,-6.78,125.5
1819,61.893422718808196,True,89.95,108.95,0.9919,-0.1269,-7.29,129.2
1820,61.9274487895717,True,90.23,109.05,0.9913,-0.1313,-7.54,129.25
1821,61.961474860335194,True,90.8,108.86,0.0,-1.0,-90.0,171.08
1822,61.9955009310987,True,91.66,109.78,0.9907,-0.1364,-7.84,142.57
1823,62.0295270018622,True,92.61,110.04,0.9923,-0.1241,-7.13,133.11
1824,62.0635530726257,True,94.2,110.55,0.9927,-0.1205,-6.92,134.05
1825,62.097579143389204,True,95.54,110.62,0.9928,-0.12,-6.89,123.52
1826,62.1316052141527,True,96.11,110.8,0.9932,-0.1168,-6.7,123.41
1827,62.1656312849162,True,96.19,110.85,0.9911,-0.1334,-7.66,141.08
1828,62.199657355679705,True,96.49,110.81,0.9941,-0.1084,-6.22,127.96
1829,62.23368342644321,True,96.82,110.79,0.994,-0.1097,-6.3,126.61
1830,62.2677094972067,True,96.14,110.61,0.9929,-0.1191,-6.84,130.16
1831,62.301735567970205,True,95.56,110.23,0.9922,-0.1243,-7.14,135.88
1832,62.33576163873371,True,94.02,109.74,0.9944,-0.1056,-6.06,126.79
1833,62.36978770949721,True,93.48,109.07,0.9943,-0.1062,-6.09,123.63
1834,62.40381378026071,True,92.5,108.61,0.9948,-0.1023,-5.87,123.99
1835,62.43783985102421,True,92.28,108.29,0.9948,-0.1019,-5.85,121.19
1836,62.47186592178771,True,92.37,107.88,0.9949,-0.1011,-5.8,122.91
1837,62.50589199255121,True,92.22,107.77,0.9951,-0.099,-5.68,124.35
1838,62.539918063314715,True,92.67,107.68,0.9951,-0.0993,-5.7,126.97
1839,62.57394413407821,True,93.46,107.63,0.9943,-0.1068,-6.13,134.86
1840,62.60797020484171,True,94.16,108.43,0.9955,-0.0944,-5.42,130.31
1841,62.641996275605216,True,94.95,108.8,0.9946,-0.1037,-5.95,138.31
1842,62.67602234636872,True,95.86,109.24,0.9952,-0.0976,-5.6,136.87
1843,62.71004841713222,True,96.62,109.8,0.995,-0.0995,-5.71,134.36
1844,62.744074487895716,True,97.27,109.99,0.9951,-0.099,-5.68,141.4
1845,62.77810055865922,True,98.12,110.42,0.995,-0.1,-5.74,141.74
1846,62.81212662942272,True,98.46,110.59,0.9954,-0.0953,-5.47,138.9
1847,62.846152700186224,True,98.53,110.75,0.9945,-0.1043,-5.99,139.9
1848,62.88017877094972,True,98.42,110.67,0.996,-0.0896,-5.14,128.89
1849,62.91420484171322,True,98.22,110.42,0.9957,-0.0921,-5.29,134.79
1850,62.948230912476724,True,96.97,109.97,0.996,-0.0896,-5.14,137.72
1851,62.98225698324023,True,96.34,109.46,0.995,-0.0998,-5.73,141.97
1852,63.01628305400373,True,94.49,109.09,0.9964,-0.085,-4.88,130.16
1853,63.050309124767224,True,93.52,108.13,0.995,-0.1003,-5.76,147.77
1854,63.08433519553073,True,92.79,108.36,0.9963,-0.0858,-4.92,128.86
1855,63.11836126629423,True,92.38,107.4,0.9953,-0.0965,-5.54,140.51
1856,63.15238733705773,True,91.77,107.05,0.9958,-0.092,-5.28,138.48
1857,63.18641340782123,True,91.91,106.9,0.9966,-0.0828,-4.75,133.46
1858,63.22043947858473,True,92.86,106.71,0.9946,-0.1038,-5.96,143.67
1859,63.25446554934823,True,93.96,106.87,0.9969,-0.0783,-4.49,135.95
1860,63.288491620111735,True,95.29,106.99,0.9957,-0.0929,-5.33,145.95
1861,63.32251769087524,True,96.3,107.42,0.9954,-0.096,-5.51,143.16
1862,63.35654376163873,True,98.03,107.88,0.9964,-0.0853,-4.89,144.74
1863,63.390569832402235,True,98.93,108.32,0.9956,-0.0938,-5.38,146.39
1864,63.42459590316574,True,99.93,108.85,0.9964,-0.0844,-4.84,139.96
1865,63.45862197392924,True,100.4,108.93,0.9963,-0.086,-4.93,140.81
1866,63.492648044692736,True,100.42,109.02,0.9958,-0.0918,-5.27,153.68
1867,63.52667411545624,True,100.5,109.07,0.9958,-0.0914,-5.24,153.18
1868,63.56070018621974,True,100.2,109.17,0.9958,-0.0915,-5.25,151.7
1869,63.59472625698324,True,99.84,109.25,0.9958,-0.0914,-5.24,144.48
1870,63.628752327746746,True,98.64,108.99,0.996,-0.0889,-5.1,146.14
1871,63.66277839851024,True,97.46,108.62,0.9967,-0.0812,-4.66,141.17
1872,63.696804469273744,True,96.57,108.35,0.9956,-0.0934,-5.36,148.43
1873,63.730830540037246,True,95.19,107.8,0.9956,-0.0939,-5.39,147.19
1874,63.76485661080075,True,94.43,107.41,0.9955,-0.095,-5.45,147.1
1875,63.79888268156425,True,94.24,106.99,0.9956,-0.0936,-5.37,147.41
1876,63.83290875232775,True,94.4,106.44,0.9949,-0.1007,-5.78,154.2
1877,63.86693482309125,True,95.04,106.2,0.9947,-0.1027,-5.89,152.28
1878,63.90096089385475,True,95.17,106.17,0.9961,-0.0883,-5.06,142.86
1879,63.934986964618254,True,97.06,106.23,0.9956,-0.0935,-5.36,146.26
1880,63.96901303538175,True,98.14,106.31,0.9959,-0.0909,-5.21,148.12
1881,64.00303910614525,True,99.29,106.61,0.9949,-0.1012,-5.81,151.83
1882,64.03706517690875,True,100.22,106.92,0.9941,-0.1086,-6.24,160.04
1883,64.07109124767226,True,100.89,107.25,0.9947,-0.1029,-5.91,148.96
1884,64.10511731843576,True,100.71,107.45,0.995,-0.0998,-5.73,150.3
1885,64.13914338919926,True,100.92,107.76,0.9945,-0.1046,-6.0,147.57
1886,64.17316945996276,True,100.01,107.9,0.9948,-0.1017,-5.84,147.11
1887,64.20719553072625,True,98.48,108.27,0.9951,-0.0986,-5.66,148.77
1888,64.24122160148976,True,97.09,107.95,0.9939,-0.1101,-6.32,159.16
1889,64.27524767225326,True,96.09,107.63,0.9935,-0.1137,-6.53,159.52
1890,64.30927374301676,True,94.41,107.77,0.9942,-0.1071,-6.15,146.44
1891,64.34329981378026,True,93.15,107.23,0.9936,-0.1132,-6.5,153.72
1892,64.37732588454377,True,91.75,106.75,0.9936,-0.1133,-6.51,156.76
1893,64.41135195530727,True,90.81,106.69,0.9941,-0.1087,-6.24,149.3
1894,64.44537802607077,True,90.25,106.11,0.9934,-0.1148,-6.59,148.99
1895,64.47940409683427,True,90.5,105.6,0.9935,-0.1136,-6.52,152.92
1896,64.51343016759776,True,91.23,105.2,0.9927,-0.1206,-6.93,151.38
1897,64.54745623836126,True,92.73,104.52,0.9903,-0.1389,-7.98,178.59
1898,64.58148230912477,True,94.81,104.11,0.9895,-0.1447,-8.32,178.88
1899,64.61550837988827,True,97.01,104.11,0.9908,-0.1354,-7.78,170.96
1900,64.64953445065177,True,99.12,103.79,0.9897,-0.1434,-8.24,173.57
1901,64.68356052141527,True,101.88,103.58,0.9913,-0.1313,-7.54,162.67
1902,64.71758659217878,True,103.92,103.94,0.9919,-0.127,-7.3,153.08
1903,64.75161266294228,True,105.02,103.83,0.9912,-0.1325,-7.61,164.91
1904,64.78563873370578,True,105.95,103.82,0.9907,-0.1364,-7.84,170.26
1905,64.81966480446927,True,106.11,104.36,0.9898,-0.1425,-8.19,172.27
1906,64.85369087523277,True,105.4,104.46,0.9916,-0.1296,-7.45,165.54
1907,64.88771694599627,True,104.16,104.45,0.9914,-0.1309,-7.52,167.21
1908,64.92174301675978,True,103.32,104.73,0.9899,-0.1419,-8.16,172.42
1909,64.95576908752328,True,99.99,104.49,0.9916,-0.1291,-7.42,164.93
1910,64.98979515828678,True,97.48,104.8,0.9908,-0.1355,-7.79,165.89
1911,65.02382122905028,True,94.56,104.39,0.9905,-0.1374,-7.9,164.88
1912,65.05784729981379,True,91.89,104.24,0.9896,-0.1441,-8.28,173.15
1913,65.09187337057729,True,90.06,103.82,0.9913,-0.1313,-7.54,162.68
1914,65.12589944134078,True,88.91,103.46,0.9912,-0.1322,-7.6,163.88
1915,65.15992551210428,True,87.13,103.63,0.99,-0.1407,-8.09,164.15
1916,65.19395158286778,True,85.95,103.11,0.9908,-0.1356,-7.79,159.92
1917,65.22797765363129,True,85.78,102.91,0.9903,-0.1387,-7.97,162.33
1918,65.26200372439479,True,86.12,102.97,0.9912,-0.1325,-7.62,158.74
1919,65.29602979515829,True,87.79,103.25,0.9907,-0.1357,-7.8,153.39
1920,65.33005586592179,True,89.93,103.14,0.9896,-0.1441,-8.28,157.94
1921,65.3640819366853,True,91.8,103.22,0.9904,-0.1385,-7.96,156.83
1922,65.3981080074488,True,93.35,103.3,0.9892,-0.1468,-8.44,161.12
1923,65.43213407821229,True,95.84,103.15,0.9898,-0.1421,-8.17,160.23
1924,65.46616014897579,True,98.39,103.42,0.9897,-0.1429,-8.21,158.71
1925,65.50018621973929,True,99.17,103.54,0.9896,-0.1441,-8.29,158.15
1926,65.5342122905028,True,100.31,103.41,0.9899,-0.142,-8.16,157.21
1927,65.5682383612663,True,100.67,103.88,0.9885,-0.1512,-8.7,160.58
1928,65.6022644320298,True,100.44,103.67,0.9897,-0.1434,-8.25,155.04
1929,65.6362905027933,True,100.21,103.26,0.9889,-0.1488,-8.56,160.98
1930,65.6703165735568,True,99.11,103.46,0.9872,-0.1597,-9.19,164.32
1931,65.7043426443203,True,98.23,103.46,0.9868,-0.1618,-9.31,164.12
1932,65.7383687150838,True,96.62,103.14,0.9869,-0.1614,-9.29,163.59
1933,65.7723947858473,True,93.49,102.74,0.9856,-0.1694,-9.75,164.95
1934,65.8064208566108,True,91.0,102.37,0.988,-0.1546,-8.89,159.32
1935,65.8404469273743,True,88.55,102.17,0.9881,-0.1535,-8.83,157.23
1936,65.8744729981378,True,86.76,102.29,0.9851,-0.1719,-9.9,163.25
1937,65.9084990689013,True,85.01,102.35,0.9863,-0.1652,-9.51,159.99
1938,65.94252513966481,True,84.58,102.44,0.9859,-0.1675,-9.64,162.11
1939,65.97655121042831,True,84.01,102.51,0.9856,-0.1688,-9.72,160.36
1940,66.01057728119181,True,84.19,102.6,0.9854,-0.1702,-9.8,156.76
1941,66.0446033519553,True,84.9,102.67,0.9859,-0.1673,-9.63,155.85
1942,66.0786294227188,True,86.53,102.89,0.9846,-0.175,-10.08,157.08
1943,66.11265549348231,True,88.36,102.63,0.9845,-0.1754,-10.1,156.06
1944,66.14668156424581,True,90.61,102.62,0.984,-0.1782,-10.27,158.32
1945,66.18070763500931,True,92.78,103.0,0.983,-0.1838,-10.59,158.38
1946,66.21473370577282,True,93.66,102.61,0.9837,-0.1798,-10.36,156.35
1947,66.24875977653632,True,95.98,102.58,0.9834,-0.1812,-10.44,157.66
1948,66.28278584729982,True,96.82,102.56,0.9816,-0.1908,-11.0,161.11
1949,66.31681191806332,True,97.26,102.6,0.982,-0.1891,-10.9,160.12
1950,66.35083798882681,True,97.14,102.19,0.9817,-0.1902,-10.96,161.53
1951,66.38486405959031,True,96.01,102.06,0.9819,-0.1896,-10.93,160.64
1952,66.41889013035382,True,94.68,101.78,0.9813,-0.1926,-11.1,160.83
1953,66.45291620111732,True,92.98,101.09,0.981,-0.1941,-11.19,161.66
1954,66.48694227188082,True,91.96,100.94,0.9809,-0.1946,-11.22,161.91
1955,66.52096834264432,True,90.22,100.35,0.9796,-0.2009,-11.59,162.57
1956,66.55499441340783,True,87.67,99.92,0.9776,-0.2106,-12.16,165.77
1957,66.58902048417133,True,85.62,99.78,0.9773,-0.212,-12.24,168.35
1958,66.62304655493483,True,83.82,99.29,0.9792,-0.203,-11.71,162.13
1959,66.65707262569832,True,82.78,99.54,0.9771,-0.2126,-12.27,166.4
1960,66.69109869646182,True,81.83,99.83,0.9779,-0.209,-12.06,164.93
1961,66.72512476722532,True,81.42,99.93,0.9767,-0.2145,-12.39,166.07
1962,66.75915083798883,True,81.49,100.03,0.9758,-0.2189,-12.64,165.38
1963,66.79317690875233,True,82.57,100.81,0.9784,-0.2069,-11.94,160.08
1964,66.82720297951583,True,84.29,101.09,0.9763,-0.2163,-12.49,164.41
1965,66.86122905027933,True,86.27,101.52,0.9773,-0.2118,-12.23,159.12
1966,66.89525512104284,True,88.19,102.31,0.9748,-0.223,-12.89,161.12
1967,66.92928119180634,True,90.65,102.41,0.9765,-0.2156,-12.45,159.36
1968,66.96330726256983,True,91.95,102.76,0.9741,-0.2263,-13.08,164.53
1969,66.99733333333333,True,94.58,103.05,0.9751,-0.2218,-12.82,160.14
1970,67.03135940409683,True,95.72,103.31,0.9734,-0.229,-13.24,166.08
1971,67.06538547486034,True,96.38,103.05,0.9729,-0.2313,-13.37,166.55
1972,67.09941154562384,True,95.97,103.37,0.9695,-0.2452,-14.2,174.96
1973,67.13343761638734,True,94.56,103.15,0.9713,-0.2378,-13.76,170.79
1974,67.16746368715084,True,93.25,102.18,0.9717,-0.2363,-13.67,171.97
1975,67.20148975791435,True,91.16,101.94,0.9698,-0.244,-14.12,175.41
1976,67.23551582867785,True,89.37,101.42,0.9704,-0.2415,-13.98,174.87
1977,67.26954189944134,True,88.03,101.26,0.97,-0.2433,-14.08,174.89
1978,67.30356797020484,True,85.42,100.73,0.9682,-0.2502,-14.49,176.9
1979,67.33759404096834,True,84.0,100.47,0.9693,-0.246,-14.24,175.38
1980,67.37162011173184,True,82.96,100.68,0.9666,-0.2564,-14.86,183.45
1981,67.40564618249535,True,81.91,100.6,0.9667,-0.2557,-14.82,180.65
1982,67.43967225325885,True,80.92,100.95,0.9687,-0.2484,-14.38,173.88
1983,67.47369832402235,True,80.75,101.36,0.9659,-0.2588,-15.0,185.25
1984,67.50772439478585,True,81.4,101.8,0.966,-0.2585,-14.98,184.57
1985,67.54175046554936,True,83.27,102.37,0.9691,-0.2468,-14.29,170.47
1986,67.57577653631284,True,84.2,102.83,0.9664,-0.257,-14.89,177.14
1987,67.60980260707635,True,85.45,103.11,0.9679,-0.2513,-14.55,171.14
1988,67.64382867783985,True,86.45,103.4,0.9667,-0.256,-14.83,180.52
1989,67.67785474860335,True,87.1,103.53,0.963,-0.2693,-15.62,188.14
1990,67.71188081936685,True,87.58,103.68,0.9598,-0.2806,-16.29,207.0
1991,67.74590689013036,True,87.86,103.74,0.9611,-0.2763,-16.04,207.15
1992,67.77993296089386,True,87.74,103.68,0.9579,-0.2871,-16.68,223.95
1993,67.81395903165736,True,87.7,103.58,0.9562,-0.2926,-17.01,231.52
1994,67.84798510242086,True,88.09,103.05,0.956,-0.2933,-17.06,245.31
1995,67.88201117318435,True,87.76,102.83,0.9555,-0.2949,-17.15,240.34
1996,67.91603724394786,True,87.62,102.8,0.9547,-0.2976,-17.31,254.64
1997,67.95006331471136,True,88.06,102.5,0.9541,-0.2993,-17.42,271.45
1998,67.98408938547486,True,88.12,102.39,0.9584,-0.2856,-16.59,234.22
1999,68.01811545623836,True,88.09,102.38,0.9576,-0.288,-16.74,238.32
2000,68.05214152700187,True,87.71,102.55,0.9527,-0.3039,-17.69,294.28
2001,68.08616759776537,True,87.69,102.65,0.9526,-0.3041,-17.7,311.08
2002,68.12019366852887,True,87.68,102.82,0.9515,-0.3077,-17.92,329.49
2003,68.15421973929237,True,87.53,103.33,0.9527,-0.3039,-17.69,341.84
2004,68.18824581005586,True,87.11,103.6,0.9527,-0.3039,-17.69,316.72
2005,68.22227188081936,True,87.12,103.83,0.9604,-0.2785,-16.17,248.41
2006,68.25629795158287,True,86.98,104.21,0.9562,-0.2926,-17.01,285.17
2007,68.29032402234637,True,87.47,104.5,0.9534,-0.3016,-17.56,306.42
2008,68.32435009310987,True,87.2,104.84,0.9599,-0.2802,-16.27,239.94
2009,68.35837616387337,True,87.29,105.16,0.9503,-0.3114,-18.15,517.05
2010,68.39240223463688,True,86.9,104.99,0.9538,-0.3004,-17.48,367.7
2011,68.42642830540038,True,86.33,105.48,0.9469,-0.3214,-18.75,969.4
2012,68.46045437616388,True,85.57,105.24,0.954,-0.2998,-17.44,446.66
2013,68.49448044692737,True,85.18,105.47,0.9453,-0.3262,-19.04,2291.96
2014,68.52850651769087,True,84.83,105.22,0.9507,-0.3102,-18.07,658.02
2015,68.56253258845437,True,84.63,104.88,0.9562,-0.2926,-17.02,513.42
2016,68.59655865921788,True,84.71,104.69,0.9546,-0.298,-17.34,610.05
2017,68.63058472998138,True,85.4,104.88,0.9475,-0.3196,-18.64,6636.71
2018,68.66461080074488,True,85.9,104.79,0.0,-1.0,-90.0,1006.25
2019,68.69863687150838,True,87.36,104.8,0.0,-1.0,-90.0,1163.69
2020,68.73266294227189,True,88.35,104.93,0.0,-1.0,-90.0,1118.43
2021,68.76668901303539,True,89.39,104.93,0.9504,-0.3109,-18.11,1851.52
2022,68.80071508379889,True,89.95,104.69,0.9543,-0.2988,-17.38,1005.64
2023,68.83474115456238,True,90.73,105.33,0.9508,-0.3099,-18.06,1533.17
2024,68.86876722532588,True,91.84,105.43,0.9576,-0.288,-16.74,819.61
2025,68.90279329608938,True,92.03,105.65,0.9605,-0.2784,-16.17,526.77
2026,68.93681936685289,True,92.36,106.06,0.0,-1.0,-90.0,5938.43
2027,68.97084543761639,True,92.19,106.44,0.0,-1.0,-90.0,339.89
2028,69.00487150837989,True,92.25,106.24,0.9581,-0.2863,-16.64,1209.56
2029,69.0388975791434,True,92.02,106.64,0.0,-1.0,-90.0,737.7
2030,69.0729236499069,True,91.53,106.44,0.9594,-0.282,-16.38,939.06
2031,69.1069497206704,True,90.28,106.48,0.9623,-0.272,-15.78,743.17
2032,69.14097579143389,True,89.73,106.64,0.9624,-0.2717,-15.77,760.79
2033,69.17500186219739,True,88.49,106.93,0.0,-1.0,-90.0,274.37
2034,69.2090279329609,True,87.66,106.56,0.0,-1.0,-90.0,3140.94
2035,69.2430540037244,True,87.74,106.73,0.0,-1.0,-90.0,742.61
2036,69.2770800744879,True,87.55,106.72,0.0,-1.0,-90.0,458.83
2037,69.3111061452514,True,87.81,106.72,0.0,-1.0,-90.0,407.38
2038,69.3451322160149,True,88.05,106.9,0.0,-1.0,-90.0,361.17
2039,69.3791582867784,True,89.44,106.66,0.9615,-0.2747,-15.94,9200.63
2040,69.41318435754191,True,90.63,106.88,0.0,-1.0,-90.0,1774.87
2041,69.4472104283054,True,91.69,106.92,0.0,-1.0,-90.0,805.12
2042,69.4812364990689,True,92.42,106.83,0.0,-1.0,-90.0,1786.46
2043,69.5152625698324,True,93.47,106.79,0.0,-1.0,-90.0,537.93
2044,69.5492886405959,True,93.79,106.7,0.9655,-0.2602,-15.08,21384.88
2045,69.5833147113594,True,94.26,106.94,0.9672,-0.2539,-14.71,1852.74
2046,69.61734078212291,True,94.8,106.86,0.0,-1.0,-90.0,2230.79
2047,69.65136685288641,True,94.82,107.07,0.0,-1.0,-90.0,461.4
2048,69.68539292364991,True,94.54,107.02,0.0,-1.0,-90.0,767.39
2049,69.71941899441342,True,94.51,106.81,0.9693,-0.2461,-14.24,1040.87
2050,69.7534450651769,True,94.12,106.68,0.9684,-0.2495,-14.45,1518.08
2051,69.78747113594041,True,93.56,106.66,0.0,-1.0,-90.0,1702.06
2052,69.82149720670391,True,93.02,106.15,0.9705,-0.2412,-13.96,933.0
2053,69.85552327746741,True,92.57,106.61,0.9691,-0.2466,-14.28,4519.29
2054,69.88954934823091,True,92.19,106.42,0.0,-1.0,-90.0,1099.26
2055,69.92357541899442,True,91.63,106.45,0.0,-1.0,-90.0,2042.81
2056,69.95760148975792,True,91.58,106.95,0.0,-1.0,-90.0,1843.85
2057,69.99162756052142,True,91.53,106.87,0.9693,-0.2458,-14.23,3774.81
2058,70.02565363128492,True,91.92,106.81,0.9701,-0.2428,-14.05,1809.19
2059,70.05967970204841,True,92.34,106.8,0.9718,-0.2359,-13.64,679.55
2060,70.09370577281192,True,93.42,107.18,0.9753,-0.221,-12.77,418.18
2061,70.12773184357542,True,93.84,106.9,0.9853,-0.1708,-9.84,167.47
2062,70.16175791433892,True,94.82,107.37,0.9886,-0.1504,-8.65,140.06
2063,70.19578398510242,True,95.2,107.18,0.9862,-0.1658,-9.54,165.64
2064,70.22981005586593,True,95.24,107.07,0.9804,-0.197,-11.36,252.79
2065,70.26383612662943,True,95.12,107.14,0.9795,-0.2013,-11.61,263.28
2066,70.29786219739293,True,95.31,107.04,0.9791,-0.2032,-11.73,307.19
2067,70.33188826815643,True,94.97,106.94,0.9767,-0.2146,-12.39,450.49
2068,70.36591433891992,True,94.72,107.04,0.9853,-0.171,-9.85,175.68
2069,70.39994040968342,True,94.29,106.63,0.9886,-0.1508,-8.68,159.04
2070,70.43396648044693,True,93.96,106.97,0.9926,-0.1216,-6.98,134.45
2071,70.46799255121043,True,93.25,106.73,0.9917,-0.1284,-7.38,142.47
2072,70.50201862197393,True,93.21,106.43,0.9881,-0.1535,-8.83,165.22
2073,70.53604469273743,True,93.16,106.35,0.9887,-0.1498,-8.62,163.55
2074,70.57007076350094,True,93.2,106.21,0.9888,-0.1493,-8.59,165.38
2075,70.60409683426444,True,93.26,105.99,0.9856,-0.169,-9.73,222.06
2076,70.63812290502794,True,94.11,106.05,0.9916,-0.1296,-7.44,149.75
2077,70.67214897579143,True,95.09,105.5,0.9843,-0.1764,-10.16,239.93
2078,70.70617504655493,True,95.86,105.07,0.9882,-0.1532,-8.82,193.41
2079,70.74020111731843,True,97.03,104.73,0.989,-0.1476,-8.49,185.96
2080,70.77422718808194,True,97.93,104.61,0.9869,-0.1614,-9.29,196.03
2081,70.80825325884544,True,98.69,104.11,0.9879,-0.1552,-8.93,183.78
2082,70.84227932960894,True,99.91,103.67,0.9888,-0.1493,-8.59,184.82
2083,70.87630540037244,True,101.07,103.39,0.9892,-0.1467,-8.44,180.7
2084,70.91033147113595,True,102.43,103.08,0.989,-0.1477,-8.49,180.33
2085,70.94435754189945,True,103.3,102.92,0.9889,-0.1487,-8.55,185.1
2086,70.97838361266294,True,103.59,102.94,0.9906,-0.1369,-7.87,174.96
2087,71.01240968342644,True,103.66,102.98,0.9904,-0.138,-7.93,175.72
2088,71.04643575418994,True,103.3,103.06,0.9917,-0.1287,-7.39,169.01
2089,71.08046182495345,True,102.72,103.44,0.9925,-0.1224,-7.03,159.1
2090,71.11448789571695,True,102.35,103.64,0.9909,-0.1343,-7.72,170.59
2091,71.14851396648045,True,101.49,103.52,0.9922,-0.1248,-7.17,165.31
2092,71.18254003724395,True,100.54,103.71,0.9919,-0.1266,-7.28,166.72
2093,71.21656610800746,True,100.09,103.55,0.9923,-0.1235,-7.1,164.12
2094,71.25059217877096,True,99.53,103.57,0.9929,-0.1192,-6.84,160.9
2095,71.28461824953445,True,98.73,103.27,0.9936,-0.1132,-6.5,159.25
2096,71.31864432029795,True,98.11,103.15,0.9933,-0.1159,-6.65,158.84
2097,71.35267039106145,True,97.64,103.08,0.9929,-0.1186,-6.81,158.52
2098,71.38669646182495,True,97.12,102.71,0.9928,-0.1195,-6.86,160.53
2099,71.42072253258846,True,97.22,102.56,0.9928,-0.1194,-6.86,159.79
2100,71.45474860335196,True,97.28,102.31,0.9927,-0.1204,-6.92,157.44
2101,71.48877467411546,True,97.17,102.01,0.9928,-0.1197,-6.88,156.28
2102,71.52280074487896,True,97.61,101.49,0.9922,-0.1244,-7.14,159.34
2103,71.55682681564247,True,97.8,101.39,0.9926,-0.1214,-6.97,156.39
2104,71.59085288640595,True,98.04,101.17,0.9925,-0.1221,-7.01,157.07
2105,71.62487895716946,True,98.44,100.94,0.9922,-0.125,-7.18,157.26
2106,71.65890502793296,True,98.57,100.85,0.9919,-0.1269,-7.29,156.75
2107,71.69293109869646,True,98.68,100.45,0.9918,-0.1279,-7.35,157.89
2108,71.72695716945996,True,98.51,100.19,0.9913,-0.1314,-7.55,157.25
2109,71.76098324022347,True,98.36,100.2,0.9916,-0.129,-7.41,156.06
2110,71.79500931098697,True,98.01,100.01,0.9914,-0.1308,-7.51,156.2
2111,71.82903538175047,True,97.6,99.78,0.991,-0.1341,-7.7,156.01
2112,71.86306145251397,True,97.45,99.4,0.9907,-0.1363,-7.83,155.32
2113,71.89708752327746,True,97.2,99.26,0.9908,-0.1354,-7.78,155.89
2114,71.93111359404097,True,97.0,99.18,0.9908,-0.135,-7.76,152.92
2115,71.96513966480447,True,96.82,98.92,0.9913,-0.1313,-7.54,152.36
2116,71.99916573556797,True,96.77,98.71,0.9903,-0.139,-7.99,154.43
2117,72.03319180633147,True,96.56,98.7,0.9901,-0.1404,-8.07,154.87
2118,72.06721787709498,True,96.39,98.73,0.9896,-0.1439,-8.27,155.02
2119,72.10124394785848,True,96.09,98.68,0.9893,-0.146,-8.39,156.21
2120,72.13527001862198,True,95.49,99.22,0.9887,-0.1498,-8.62,155.24
2121,72.16929608938548,True,95.13,99.43,0.9881,-0.1541,-8.86,156.69
2122,72.20332216014897,True,95.16,99.44,0.9883,-0.1526,-8.78,154.77
2123,72.23734823091247,True,95.2,99.59,0.9879,-0.1549,-8.91,153.58
2124,72.27137430167598,True,95.36,99.92,0.9871,-0.16,-9.21,154.55
2125,72.30540037243948,True,95.94,99.95,0.9864,-0.1643,-9.46,153.87
2126,72.33942644320298,True,96.68,100.2,0.9868,-0.1621,-9.33,151.08
2127,72.37345251396648,True,97.07,100.37,0.9865,-0.164,-9.44,152.54
2128,72.40747858472999,True,97.4,100.51,0.9854,-0.1702,-9.8,154.45
2129,72.44150465549349,True,97.35,100.48,0.9862,-0.1657,-9.54,151.85
2130,72.47553072625699,True,97.0,100.3,0.985,-0.1724,-9.93,153.56
2131,72.50955679702048,True,96.71,99.92,0.984,-0.1783,-10.27,153.27
